datetime,count
2011-04-23 05:00:00,18.03
2011-04-23 06:00:00,18.882
2011-04-23 07:00:00,81.03
2011-04-23 08:00:00,64.836
2011-04-23 09:00:00,73.772
2011-04-23 10:00:00,114.454
2011-04-23 11:00:00,118.902
2011-04-23 12:00:00,172.848
2011-04-23 13:00:00,178.824
2011-04-23 14:00:00,231.302
2011-04-23 15:00:00,280.444
2011-04-23 16:00:00,293.836
2011-04-23 17:00:00,304.188
2011-04-23 18:00:00,234.542
2011-04-23 19:00:00,200.608
2011-04-23 20:00:00,166.32
2011-04-23 21:00:00,139.706
2011-04-23 22:00:00,142.43
2011-04-23 23:00:00,121.38
2011-04-24 00:00:00,60.836
2011-04-24 01:00:00,51.182
2011-04-24 02:00:00,44.792
2011-04-24 03:00:00,28.636
2011-04-24 04:00:00,23.684
2011-04-24 05:00:00,23.998
2011-04-24 06:00:00,24.786
2011-04-24 07:00:00,99.86
2011-04-24 08:00:00,145.11
2011-04-24 09:00:00,180.544
2011-04-24 10:00:00,236.836
2011-04-24 11:00:00,325.236
2011-04-24 12:00:00,342.734
2011-04-24 13:00:00,345.214
2011-04-24 14:00:00,371.626
2011-04-24 15:00:00,350.298
2011-04-24 16:00:00,368.78323333333327
2011-04-24 17:00:00,353.8373333333334
2011-04-24 18:00:00,332.318
2011-04-24 19:00:00,186.614
2011-04-24 20:00:00,166.516
2011-04-24 21:00:00,85.734
2011-04-24 22:00:00,69.616
2011-04-24 23:00:00,89.99
2011-04-25 00:00:00,28.862
2011-04-25 01:00:00,17.196
2011-04-25 02:00:00,15.432
2011-04-25 03:00:00,21.554
2011-04-25 04:00:00,23.688
2011-04-25 05:00:00,23.536
2011-04-25 06:00:00,67.19
2011-04-25 07:00:00,199.74
2011-04-25 08:00:00,279.644
2011-04-25 09:00:00,214.82
2011-04-25 10:00:00,201.06
2011-04-25 11:00:00,201.612
2011-04-25 12:00:00,221.29
2011-04-25 13:00:00,217.32
2011-04-25 14:00:00,197.736
2011-04-25 15:00:00,181.546
2011-04-25 16:00:00,281.316
2011-04-25 17:00:00,380.238
2011-04-25 18:00:00,323.176
2011-04-25 19:00:00,291.184
2011-04-25 20:00:00,233.144
2011-04-25 21:00:00,206.878
2011-04-25 22:00:00,184.032
2011-04-25 23:00:00,129.562
2011-04-26 00:00:00,41.56
2011-04-26 01:00:00,26.564
2011-04-26 02:00:00,20.182
2011-04-26 03:00:00,13.016
2011-04-26 04:00:00,18.604
2011-04-26 05:00:00,20.008
2011-04-26 06:00:00,80.614
2011-04-26 07:00:00,267.95
2011-04-26 08:00:00,289.154
2011-04-26 09:00:00,221.598
2011-04-26 10:00:00,208.93
2011-04-26 11:00:00,217.564
2011-04-26 12:00:00,223.126
2011-04-26 13:00:00,193.19
2011-04-26 14:00:00,215.152
2011-04-26 15:00:00,224.894
2011-04-26 16:00:00,278.708
2011-04-26 17:00:00,338.024
2011-04-26 18:00:00,343.69
2011-04-26 19:00:00,317.47
2011-04-26 20:00:00,271.502
2011-04-26 21:00:00,195.826
2011-04-26 22:00:00,145.164
2011-04-26 23:00:00,123.284
2011-04-27 00:00:00,35.436
2011-04-27 01:00:00,25.8
2011-04-27 02:00:00,24.564
2011-04-27 03:00:00,18.796
2011-04-27 04:00:00,15.538
2011-04-27 05:00:00,23.356
2011-04-27 06:00:00,72.128
2011-04-27 07:00:00,234.372
2011-04-27 08:00:00,248.764
2011-04-27 09:00:00,153.684
2011-04-27 10:00:00,149.034
2011-04-27 11:00:00,150.464
2011-04-27 12:00:00,201.024
2011-04-27 13:00:00,200.786
2011-04-27 14:00:00,231.464
2011-04-27 15:00:00,230.822
2011-04-27 16:00:00,290.862
2011-04-27 17:00:00,220.858
2011-04-27 18:00:00,220.788
2011-04-27 19:00:00,273.83
2011-04-27 20:00:00,228.556
2011-04-27 21:00:00,175.562
2011-04-27 22:00:00,136.476
2011-04-27 23:00:00,124.34
2011-04-28 00:00:00,43.122
2011-04-28 01:00:00,29.776
2011-04-28 02:00:00,27.214
2011-04-28 03:00:00,27.688
2011-04-28 04:00:00,26.252
2011-04-28 05:00:00,30.726
2011-04-28 06:00:00,76.738
2011-04-28 07:00:00,208.094
2011-04-28 08:00:00,234.946
2011-04-28 09:00:00,148.982
2011-04-28 10:00:00,152.068
2011-04-28 11:00:00,151.692
2011-04-28 12:00:00,161.05
2011-04-28 13:00:00,146.692
2011-04-28 14:00:00,191.99
2011-04-28 15:00:00,239.646
2011-04-28 16:00:00,234.278
2011-04-28 17:00:00,346.36
2011-04-28 18:00:00,346.862
2011-04-28 19:00:00,313.888
2011-04-28 20:00:00,257.956
2011-04-28 21:00:00,198.796
2011-04-28 22:00:00,148.976
2011-04-28 23:00:00,140.644
2011-04-29 00:00:00,51.278
2011-04-29 01:00:00,29.112
2011-04-29 02:00:00,17.568
2011-04-29 03:00:00,14.698
2011-04-29 04:00:00,19.274
2011-04-29 05:00:00,23.294
2011-04-29 06:00:00,65.222
2011-04-29 07:00:00,206.83
2011-04-29 08:00:00,242.232
2011-04-29 09:00:00,195.14
2011-04-29 10:00:00,196.558
2011-04-29 11:00:00,201.748
2011-04-29 12:00:00,200.066
2011-04-29 13:00:00,201.446
2011-04-29 14:00:00,209.324
2011-04-29 15:00:00,199.792
2011-04-29 16:00:00,222.998
2011-04-29 17:00:00,253.916
2011-04-29 18:00:00,290.398
2011-04-29 19:00:00,234.734
2011-04-29 20:00:00,184.378
2011-04-29 21:00:00,125.18
2011-04-29 22:00:00,126.414
2011-04-29 23:00:00,102.344
2011-04-30 00:00:00,60.048
2011-04-30 01:00:00,54.986
2011-04-30 02:00:00,48.974
2011-04-30 03:00:00,34.182
2011-04-30 04:00:00,29.054
2011-04-30 05:00:00,27.028
2011-04-30 06:00:00,29.808
2011-04-30 07:00:00,130.542
2011-04-30 08:00:00,143.746
2011-04-30 09:00:00,217.35
2011-04-30 10:00:00,232.26
2011-04-30 11:00:00,242.632
2011-04-30 12:00:00,264.714
2011-04-30 13:00:00,277.272
2011-04-30 14:00:00,264.468
2011-04-30 15:00:00,273.25
2011-04-30 16:00:00,292.152
2011-04-30 17:00:00,281.016
2011-04-30 18:00:00,253.584
2011-04-30 19:00:00,233.556
2011-04-30 20:00:00,160.188
2011-04-30 21:00:00,112.82
2011-04-30 22:00:00,93.214
2011-04-30 23:00:00,79.53
2011-05-20 00:00:00,37.892
2011-05-20 01:00:00,17.364
2011-05-20 02:00:00,16.096
2011-05-20 03:00:00,11.636
2011-05-20 04:00:00,13.944
2011-05-20 05:00:00,21.972
2011-05-20 06:00:00,90.144
2011-05-20 07:00:00,290.342
2011-05-20 08:00:00,290.862
2011-05-20 09:00:00,215.574
2011-05-20 10:00:00,214.016
2011-05-20 11:00:00,202.148
2011-05-20 12:00:00,236.424
2011-05-20 13:00:00,265.764
2011-05-20 14:00:00,236.308
2011-05-20 15:00:00,273.472
2011-05-20 16:00:00,341.836
2011-05-20 17:00:00,350.471
2011-05-20 18:00:00,420.926
2011-05-20 19:00:00,305.681
2011-05-20 20:00:00,288.145
2011-05-20 21:00:00,216.81
2011-05-20 22:00:00,166.066
2011-05-20 23:00:00,144.288
2011-05-21 00:00:00,77.402
2011-05-21 01:00:00,63.486
2011-05-21 02:00:00,56.9
2011-05-21 03:00:00,30.718
2011-05-21 04:00:00,21.06
2011-05-21 05:00:00,19.712
2011-05-21 06:00:00,37.308
2011-05-21 07:00:00,147.818
2011-05-21 08:00:00,222.332
2011-05-21 09:00:00,260.724
2011-05-21 10:00:00,292.422
2011-05-21 11:00:00,346.32
2011-05-21 12:00:00,342.989
2011-05-21 13:00:00,381.7478333333333
2011-05-21 14:00:00,385.6478333333333
2011-05-21 15:00:00,382.3935
2011-05-21 16:00:00,385.6035
2011-05-21 17:00:00,388.1955
2011-05-21 18:00:00,365.1175
2011-05-21 19:00:00,349.4549333333333
2011-05-21 20:00:00,278.739
2011-05-21 21:00:00,233.21
2011-05-21 22:00:00,211.83
2011-05-21 23:00:00,135.276
2011-05-22 00:00:00,77.382
2011-05-22 01:00:00,61.064
2011-05-22 02:00:00,51.248
2011-05-22 03:00:00,30.412
2011-05-22 04:00:00,21.124
2011-05-22 05:00:00,23.394
2011-05-22 06:00:00,37.332
2011-05-22 07:00:00,122.146
2011-05-22 08:00:00,191.562
2011-05-22 09:00:00,274.254
2011-05-22 10:00:00,312.01
2011-05-22 11:00:00,363.6491
2011-05-22 12:00:00,350.9515
2011-05-22 13:00:00,328.064
2011-05-22 14:00:00,293.558
2011-05-22 15:00:00,323.424
2011-05-22 16:00:00,374.124
2011-05-22 17:00:00,371.16423333333336
2011-05-22 18:00:00,378.9834
2011-05-22 19:00:00,348.38140000000004
2011-05-22 20:00:00,315.002
2011-05-22 21:00:00,212.706
2011-05-22 22:00:00,150.474
2011-05-22 23:00:00,131.914
2011-05-23 00:00:00,30.552
2011-05-23 01:00:00,19.03
2011-05-23 02:00:00,20.602
2011-05-23 03:00:00,14.212
2011-05-23 04:00:00,19.466
2011-05-23 05:00:00,25.174
2011-05-23 06:00:00,80.886
2011-05-23 07:00:00,231.076
2011-05-23 08:00:00,334.614
2011-05-23 09:00:00,235.646
2011-05-23 10:00:00,231.31
2011-05-23 11:00:00,228.224
2011-05-23 12:00:00,232.692
2011-05-23 13:00:00,186.246
2011-05-23 14:00:00,188.43
2011-05-23 15:00:00,190.838
2011-05-23 16:00:00,268.64
2011-05-23 17:00:00,337.182
2011-05-23 18:00:00,376.55
2011-05-23 19:00:00,335.474
2011-05-23 20:00:00,269.252
2011-05-23 21:00:00,195.87
2011-05-23 22:00:00,147.67
2011-05-23 23:00:00,133.38
2011-05-24 00:00:00,31.384
2011-05-24 01:00:00,24.79
2011-05-24 02:00:00,21.588
2011-05-24 03:00:00,17.336
2011-05-24 04:00:00,19.92
2011-05-24 05:00:00,25.462
2011-05-24 06:00:00,88.636
2011-05-24 07:00:00,225.192
2011-05-24 08:00:00,254.734
2011-05-24 09:00:00,214.336
2011-05-24 10:00:00,219.002
2011-05-24 11:00:00,182.226
2011-05-24 12:00:00,212.934
2011-05-24 13:00:00,223.77
2011-05-24 14:00:00,224.782
2011-05-24 15:00:00,221.362
2011-05-24 16:00:00,336.156
2011-05-24 17:00:00,418.784
2011-05-24 18:00:00,415.108
2011-05-24 19:00:00,357.266
2011-05-24 20:00:00,297.357
2011-05-24 21:00:00,205.186
2011-05-24 22:00:00,142.078
2011-05-24 23:00:00,197.174
2011-05-25 00:00:00,36.124
2011-05-25 01:00:00,29.112
2011-05-25 02:00:00,18.01
2011-05-25 03:00:00,14.782
2011-05-25 04:00:00,14.91
2011-05-25 05:00:00,24.956
2011-05-25 06:00:00,90.342
2011-05-25 07:00:00,327.006
2011-05-25 08:00:00,324.33
2011-05-25 09:00:00,229.666
2011-05-25 10:00:00,228.398
2011-05-25 11:00:00,194.879
2011-05-25 12:00:00,222.264
2011-05-25 13:00:00,223.694
2011-05-25 14:00:00,216.208
2011-05-25 15:00:00,229.332
2011-05-25 16:00:00,309.716
2011-05-25 17:00:00,460.50806666666665
2011-05-25 18:00:00,432.594
2011-05-25 19:00:00,373.128
2011-05-25 20:00:00,326.946
2011-05-25 21:00:00,262.732
2011-05-25 22:00:00,224.112
2011-05-25 23:00:00,202.18
2011-05-26 00:00:00,61.756
2011-05-26 01:00:00,44.546
2011-05-26 02:00:00,23.162
2011-05-26 03:00:00,19.652
2011-05-26 04:00:00,21.424
2011-05-26 05:00:00,27.752
2011-05-26 06:00:00,86.294
2011-05-26 07:00:00,227.768
2011-05-26 08:00:00,305.7
2011-05-26 09:00:00,248.92266666666666
2011-05-26 10:00:00,238.806
2011-05-26 11:00:00,227.026
2011-05-26 12:00:00,244.6
2011-05-26 13:00:00,224.55
2011-05-26 14:00:00,224.682
2011-05-26 15:00:00,206.366
2011-05-26 16:00:00,290.664
2011-05-26 17:00:00,466.79
2011-05-26 18:00:00,458.338
2011-05-26 19:00:00,410.406
2011-05-26 20:00:00,325.96
2011-05-26 21:00:00,243.58
2011-05-26 22:00:00,214.53
2011-05-26 23:00:00,203.76
2011-05-27 00:00:00,74.75
2011-05-27 01:00:00,78.614
2011-05-27 02:00:00,55.064
2011-05-27 03:00:00,47.558
2011-05-27 04:00:00,41.62
2011-05-27 05:00:00,47.07
2011-05-27 06:00:00,104.55
2011-05-27 07:00:00,287.79
2011-05-27 08:00:00,316.812
2011-05-27 09:00:00,257.27
2011-05-27 10:00:00,229.672
2011-05-27 11:00:00,202.512
2011-05-27 12:00:00,213.054
2011-05-27 13:00:00,244.098
2011-05-27 14:00:00,247.83
2011-05-27 15:00:00,247.264
2011-05-27 16:00:00,303.936
2011-05-27 17:00:00,424.25733333333335
2011-05-27 18:00:00,339.386
2011-05-27 19:00:00,295.914
2011-05-27 20:00:00,251.454
2011-05-27 21:00:00,194.78
2011-05-27 22:00:00,187.994
2011-05-27 23:00:00,149.502
2011-05-28 00:00:00,86.584
2011-05-28 01:00:00,65.678
2011-05-28 02:00:00,48.116
2011-05-28 03:00:00,29.924
2011-05-28 04:00:00,23.214
2011-05-28 05:00:00,23.074
2011-05-28 06:00:00,43.786
2011-05-28 07:00:00,155.98
2011-05-28 08:00:00,170.856
2011-05-28 09:00:00,272.99
2011-05-28 10:00:00,307.856
2011-05-28 11:00:00,334.71
2011-05-28 12:00:00,333.976
2011-05-28 13:00:00,345.712
2011-05-28 14:00:00,341.81440000000003
2011-05-28 15:00:00,372.34740000000005
2011-05-28 16:00:00,386.8595
2011-05-28 17:00:00,407.1416666666667
2011-05-28 18:00:00,363.3883000000001
2011-05-28 19:00:00,326.72
2011-05-28 20:00:00,307.358
2011-05-28 21:00:00,247.238
2011-05-28 22:00:00,202.464
2011-05-28 23:00:00,159.728
2011-05-29 00:00:00,86.134
2011-05-29 01:00:00,71.066
2011-05-29 02:00:00,66.828
2011-05-29 03:00:00,36.798
2011-05-29 04:00:00,25.274
2011-05-29 05:00:00,28.524
2011-05-29 06:00:00,39.988
2011-05-29 07:00:00,139.062
2011-05-29 08:00:00,160.014
2011-05-29 09:00:00,162.068
2011-05-29 10:00:00,211.282
2011-05-29 11:00:00,218.372
2011-05-29 12:00:00,273.268
2011-05-29 13:00:00,351.794
2011-05-29 14:00:00,350.0565
2011-05-29 15:00:00,350.4165
2011-05-29 16:00:00,352.6915
2011-05-29 17:00:00,354.0852333333334
2011-05-29 18:00:00,327.648
2011-05-29 19:00:00,309.348
2011-05-29 20:00:00,254.205
2011-05-29 21:00:00,207.272
2011-05-29 22:00:00,151.35
2011-05-29 23:00:00,144.948
2011-05-30 00:00:00,58.734
2011-05-30 01:00:00,53.752
2011-05-30 02:00:00,45.284
2011-05-30 03:00:00,33.72
2011-05-30 04:00:00,30.634
2011-05-30 05:00:00,33.504
2011-05-30 06:00:00,60.524
2011-05-30 07:00:00,171.198
2011-05-30 08:00:00,220.062
2011-05-30 09:00:00,242.756
2011-05-30 10:00:00,299.368
2011-05-30 11:00:00,334.648
2011-05-30 12:00:00,323.156
2011-05-30 13:00:00,329.712
2011-05-30 14:00:00,334.356
2011-05-30 15:00:00,322.18
2011-05-30 16:00:00,354.5
2011-05-30 17:00:00,433.8554666666667
2011-05-30 18:00:00,423.35746666666665
2011-05-30 19:00:00,266.726
2011-05-30 20:00:00,340.8925
2011-05-30 21:00:00,266.572
2011-05-30 22:00:00,219.812
2011-05-30 23:00:00,164.806
2011-05-31 00:00:00,55.8
2011-05-31 01:00:00,38.092
2011-05-31 02:00:00,24.596
2011-05-31 03:00:00,22.842
2011-05-31 04:00:00,26.896
2011-05-31 05:00:00,35.568
2011-05-31 06:00:00,113.386
2011-05-31 07:00:00,315.382
2011-05-31 08:00:00,343.984
2011-05-31 09:00:00,213.322
2011-05-31 10:00:00,216.738
2011-05-31 11:00:00,184.806
2011-05-31 12:00:00,198.864
2011-05-31 13:00:00,173.938
2011-05-31 14:00:00,172.096
2011-05-31 15:00:00,172.628
2011-05-31 16:00:00,261.96
2011-05-31 17:00:00,462.3
2011-05-31 18:00:00,460.13
2011-05-31 19:00:00,361.652
2011-05-31 20:00:00,326.386
2011-05-31 21:00:00,261.846
2011-05-31 22:00:00,203.736
2011-05-31 23:00:00,173.52
2011-06-20 00:00:00,38.648
2011-06-20 01:00:00,21.67
2011-06-20 02:00:00,15.8
2011-06-20 03:00:00,23.67
2011-06-20 04:00:00,27.128
2011-06-20 05:00:00,38.394
2011-06-20 06:00:00,104.546
2011-06-20 07:00:00,213.878
2011-06-20 08:00:00,262.12
2011-06-20 09:00:00,225.494
2011-06-20 10:00:00,205.602
2011-06-20 11:00:00,201.488
2011-06-20 12:00:00,235.828
2011-06-20 13:00:00,241.844
2011-06-20 14:00:00,239.35
2011-06-20 15:00:00,250.012
2011-06-20 16:00:00,289.838
2011-06-20 17:00:00,386.955
2011-06-20 18:00:00,404.334
2011-06-20 19:00:00,364.342
2011-06-20 20:00:00,307.436
2011-06-20 21:00:00,237.404
2011-06-20 22:00:00,194.584
2011-06-20 23:00:00,159.17
2011-06-21 00:00:00,33.052
2011-06-21 01:00:00,28.284
2011-06-21 02:00:00,22.692
2011-06-21 03:00:00,20.466
2011-06-21 04:00:00,15.326
2011-06-21 05:00:00,21.122
2011-06-21 06:00:00,88.198
2011-06-21 07:00:00,193.756
2011-06-21 08:00:00,298.124
2011-06-21 09:00:00,207.586
2011-06-21 10:00:00,190.622
2011-06-21 11:00:00,212.176
2011-06-21 12:00:00,237.734
2011-06-21 13:00:00,212.034
2011-06-21 14:00:00,222.178
2011-06-21 15:00:00,231.372
2011-06-21 16:00:00,315.252
2011-06-21 17:00:00,427.148
2011-06-21 18:00:00,347.062
2011-06-21 19:00:00,301.19
2011-06-21 20:00:00,284.254
2011-06-21 21:00:00,222.81
2011-06-21 22:00:00,169.988
2011-06-21 23:00:00,133.2
2011-06-22 00:00:00,40.486
2011-06-22 01:00:00,24.304
2011-06-22 02:00:00,15.986
2011-06-22 03:00:00,16.984
2011-06-22 04:00:00,11.444
2011-06-22 05:00:00,22.606
2011-06-22 06:00:00,100.088
2011-06-22 07:00:00,286.423
2011-06-22 08:00:00,334.39366666666666
2011-06-22 09:00:00,243.00466666666668
2011-06-22 10:00:00,219.124
2011-06-22 11:00:00,210.436
2011-06-22 12:00:00,200.506
2011-06-22 13:00:00,199.264
2011-06-22 14:00:00,206.906
2011-06-22 15:00:00,194.002
2011-06-22 16:00:00,275.492
2011-06-22 17:00:00,389.192
2011-06-22 18:00:00,380.51
2011-06-22 19:00:00,338.688
2011-06-22 20:00:00,281.106
2011-06-22 21:00:00,221.496
2011-06-22 22:00:00,215.046
2011-06-22 23:00:00,185.0
2011-06-23 00:00:00,54.226
2011-06-23 01:00:00,42.776
2011-06-23 02:00:00,39.13
2011-06-23 03:00:00,36.334
2011-06-23 04:00:00,26.754
2011-06-23 05:00:00,40.0385
2011-06-23 06:00:00,112.1265
2011-06-23 07:00:00,307.1303333333334
2011-06-23 08:00:00,330.9193333333334
2011-06-23 09:00:00,210.356
2011-06-23 10:00:00,215.368
2011-06-23 11:00:00,210.992
2011-06-23 12:00:00,211.862
2011-06-23 13:00:00,220.758
2011-06-23 14:00:00,215.98
2011-06-23 15:00:00,202.952
2011-06-23 16:00:00,260.086
2011-06-23 17:00:00,316.184
2011-06-23 18:00:00,367.162
2011-06-23 19:00:00,330.766
2011-06-23 20:00:00,315.902
2011-06-23 21:00:00,234.038
2011-06-23 22:00:00,194.642
2011-06-23 23:00:00,181.234
2011-06-24 00:00:00,48.876
2011-06-24 01:00:00,42.45
2011-06-24 02:00:00,37.444
2011-06-24 03:00:00,23.174
2011-06-24 04:00:00,21.528
2011-06-24 05:00:00,22.636
2011-06-24 06:00:00,103.914
2011-06-24 07:00:00,257.516
2011-06-24 08:00:00,336.775
2011-06-24 09:00:00,219.08
2011-06-24 10:00:00,226.48
2011-06-24 11:00:00,237.266
2011-06-24 12:00:00,253.318
2011-06-24 13:00:00,250.352
2011-06-24 14:00:00,266.014
2011-06-24 15:00:00,251.33
2011-06-24 16:00:00,341.454
2011-06-24 17:00:00,505.0444
2011-06-24 18:00:00,480.94440000000003
2011-06-24 19:00:00,411.102
2011-06-24 20:00:00,309.302
2011-06-24 21:00:00,238.466
2011-06-24 22:00:00,210.412
2011-06-24 23:00:00,176.41
2011-06-25 00:00:00,118.236
2011-06-25 01:00:00,93.978
2011-06-25 02:00:00,86.82
2011-06-25 03:00:00,48.25
2011-06-25 04:00:00,40.784
2011-06-25 05:00:00,29.954
2011-06-25 06:00:00,60.42
2011-06-25 07:00:00,183.762
2011-06-25 08:00:00,251.912
2011-06-25 09:00:00,287.01
2011-06-25 10:00:00,327.972
2011-06-25 11:00:00,361.8614
2011-06-25 12:00:00,406.59
2011-06-25 13:00:00,410.672
2011-06-25 14:00:00,408.251
2011-06-25 15:00:00,371.6351333333334
2011-06-25 16:00:00,419.304
2011-06-25 17:00:00,422.71806666666663
2011-06-25 18:00:00,393.355
2011-06-25 19:00:00,355.139
2011-06-25 20:00:00,284.698
2011-06-25 21:00:00,211.892
2011-06-25 22:00:00,204.712
2011-06-25 23:00:00,192.86
2011-06-26 00:00:00,95.734
2011-06-26 01:00:00,89.64
2011-06-26 02:00:00,70.558
2011-06-26 03:00:00,42.188
2011-06-26 04:00:00,30.112
2011-06-26 05:00:00,31.42
2011-06-26 06:00:00,44.288
2011-06-26 07:00:00,122.948
2011-06-26 08:00:00,167.124
2011-06-26 09:00:00,199.772
2011-06-26 10:00:00,306.1776
2011-06-26 11:00:00,354.4976
2011-06-26 12:00:00,381.95416666666665
2011-06-26 13:00:00,375.7568333333333
2011-06-26 14:00:00,386.6915
2011-06-26 15:00:00,376.5698333333333
2011-06-26 16:00:00,394.24273333333326
2011-06-26 17:00:00,364.21090000000004
2011-06-26 18:00:00,349.8029
2011-06-26 19:00:00,326.957
2011-06-26 20:00:00,269.8935
2011-06-26 21:00:00,227.0715
2011-06-26 22:00:00,227.48243333333335
2011-06-26 23:00:00,195.5221
2011-06-27 00:00:00,43.748
2011-06-27 01:00:00,26.112
2011-06-27 02:00:00,25.3
2011-06-27 03:00:00,23.444
2011-06-27 04:00:00,11.458
2011-06-27 05:00:00,24.492
2011-06-27 06:00:00,92.924
2011-06-27 07:00:00,265.686
2011-06-27 08:00:00,289.626
2011-06-27 09:00:00,226.12
2011-06-27 10:00:00,217.514
2011-06-27 11:00:00,222.688
2011-06-27 12:00:00,220.544
2011-06-27 13:00:00,206.288
2011-06-27 14:00:00,207.376
2011-06-27 15:00:00,207.426
2011-06-27 16:00:00,268.476
2011-06-27 17:00:00,395.37
2011-06-27 18:00:00,365.625
2011-06-27 19:00:00,366.198
2011-06-27 20:00:00,299.824
2011-06-27 21:00:00,226.644
2011-06-27 22:00:00,170.692
2011-06-27 23:00:00,145.176
2011-06-28 00:00:00,37.588
2011-06-28 01:00:00,24.2
2011-06-28 02:00:00,23.132
2011-06-28 03:00:00,21.48
2011-06-28 04:00:00,17.54
2011-06-28 05:00:00,26.16
2011-06-28 06:00:00,101.834
2011-06-28 07:00:00,253.654
2011-06-28 08:00:00,304.709
2011-06-28 09:00:00,233.85
2011-06-28 10:00:00,180.896
2011-06-28 11:00:00,174.624
2011-06-28 12:00:00,180.07
2011-06-28 13:00:00,179.182
2011-06-28 14:00:00,162.034
2011-06-28 15:00:00,178.912
2011-06-28 16:00:00,262.838
2011-06-28 17:00:00,369.376
2011-06-28 18:00:00,395.526
2011-06-28 19:00:00,295.028
2011-06-28 20:00:00,281.176
2011-06-28 21:00:00,214.008
2011-06-28 22:00:00,183.13
2011-06-28 23:00:00,152.452
2011-06-29 00:00:00,46.27
2011-06-29 01:00:00,30.658
2011-06-29 02:00:00,20.426
2011-06-29 03:00:00,25.276
2011-06-29 04:00:00,16.656
2011-06-29 05:00:00,26.048
2011-06-29 06:00:00,95.634
2011-06-29 07:00:00,294.87
2011-06-29 08:00:00,342.526
2011-06-29 09:00:00,222.904
2011-06-29 10:00:00,209.86
2011-06-29 11:00:00,196.68
2011-06-29 12:00:00,210.426
2011-06-29 13:00:00,211.638
2011-06-29 14:00:00,210.828
2011-06-29 15:00:00,210.816
2011-06-29 16:00:00,307.624
2011-06-29 17:00:00,464.07
2011-06-29 18:00:00,475.558
2011-06-29 19:00:00,405.4304
2011-06-29 20:00:00,345.674
2011-06-29 21:00:00,267.354
2011-06-29 22:00:00,249.276
2011-06-29 23:00:00,176.64
2011-06-30 00:00:00,53.754
2011-06-30 01:00:00,23.778
2011-06-30 02:00:00,15.51
2011-06-30 03:00:00,26.71
2011-06-30 04:00:00,28.516
2011-06-30 05:00:00,34.568
2011-06-30 06:00:00,111.396
2011-06-30 07:00:00,296.072
2011-06-30 08:00:00,334.176
2011-06-30 09:00:00,280.554
2011-06-30 10:00:00,256.598
2011-06-30 11:00:00,232.026
2011-06-30 12:00:00,208.862
2011-06-30 13:00:00,212.696
2011-06-30 14:00:00,220.34
2011-06-30 15:00:00,244.518
2011-06-30 16:00:00,317.314
2011-06-30 17:00:00,470.776
2011-06-30 18:00:00,477.6564
2011-06-30 19:00:00,420.882
2011-06-30 20:00:00,351.36
2011-06-30 21:00:00,255.802
2011-06-30 22:00:00,254.892
2011-06-30 23:00:00,160.0
2011-07-20 00:00:00,40.574
2011-07-20 01:00:00,23.666
2011-07-20 02:00:00,17.132
2011-07-20 03:00:00,18.552
2011-07-20 04:00:00,15.538
2011-07-20 05:00:00,30.188
2011-07-20 06:00:00,107.608
2011-07-20 07:00:00,277.87
2011-07-20 08:00:00,300.647
2011-07-20 09:00:00,211.671
2011-07-20 10:00:00,194.996
2011-07-20 11:00:00,188.152
2011-07-20 12:00:00,183.334
2011-07-20 13:00:00,168.624
2011-07-20 14:00:00,161.114
2011-07-20 15:00:00,161.696
2011-07-20 16:00:00,265.878
2011-07-20 17:00:00,431.686
2011-07-20 18:00:00,450.4
2011-07-20 19:00:00,374.842
2011-07-20 20:00:00,347.34
2011-07-20 21:00:00,301.58
2011-07-20 22:00:00,228.41
2011-07-20 23:00:00,210.136
2011-07-21 00:00:00,90.238
2011-07-21 01:00:00,65.486
2011-07-21 02:00:00,62.192
2011-07-21 03:00:00,46.104
2011-07-21 04:00:00,32.786
2011-07-21 05:00:00,44.1
2011-07-21 06:00:00,113.25
2011-07-21 07:00:00,286.9626666666667
2011-07-21 08:00:00,327.62666666666667
2011-07-21 09:00:00,230.54866666666666
2011-07-21 10:00:00,203.638
2011-07-21 11:00:00,205.578
2011-07-21 12:00:00,180.268
2011-07-21 13:00:00,183.172
2011-07-21 14:00:00,180.164
2011-07-21 15:00:00,175.488
2011-07-21 16:00:00,266.838
2011-07-21 17:00:00,425.634
2011-07-21 18:00:00,418.776
2011-07-21 19:00:00,344.054
2011-07-21 20:00:00,318.8406666666666
2011-07-21 21:00:00,283.0626666666667
2011-07-21 22:00:00,252.25
2011-07-21 23:00:00,218.776
2011-07-22 00:00:00,104.29
2011-07-22 01:00:00,73.602
2011-07-22 02:00:00,75.892
2011-07-22 03:00:00,76.318
2011-07-22 04:00:00,71.69
2011-07-22 05:00:00,51.284
2011-07-22 06:00:00,133.786
2011-07-22 07:00:00,272.024
2011-07-22 08:00:00,276.504
2011-07-22 09:00:00,207.504
2011-07-22 10:00:00,185.418
2011-07-22 11:00:00,194.146
2011-07-22 12:00:00,199.858
2011-07-22 13:00:00,197.864
2011-07-22 14:00:00,220.14
2011-07-22 15:00:00,216.632
2011-07-22 16:00:00,324.552
2011-07-22 17:00:00,395.642
2011-07-22 18:00:00,423.44
2011-07-22 19:00:00,375.182
2011-07-22 20:00:00,305.248
2011-07-22 21:00:00,288.572
2011-07-22 22:00:00,262.95
2011-07-22 23:00:00,238.116
2011-07-23 00:00:00,141.278
2011-07-23 01:00:00,131.816
